"As far as my recommendation goes, it depends very much on how inconvenient it is when one's drive fails.  Yesterday, I just went to a backup burner and kept working; if I had NEEDED to get the job done, and I had not previously developed a strategy of always keeping a backup device handy, I'd have been in a seething, hair-pulling rage.  Computer hardware is never 100% reliable, but is it worth the risk to purchase a device that is known to fail in less than a year",0
Garbage-stopped working after 2 months of extremely gentle use,0
I never even traveled with it. It just stopped working completely making me lose data.,0
NEVER AGAIN I'll buy anything from this company. This drive is a piece of rubbish!,0
dont buy not worth a cent,0
got it at walmart can't even remove a scuff. i give it -100 good thing i could return it,0
"sorry_-_didn't_do_the_job_for_me:caris_""caris",0
"i've given it 2 stars instead of 0 because after i used this CD, the sound from my system did seem to be a little better (the CD's were not skipping as much).  but the bottom line is it didn't fix the problem as the CDs are still skipping noticeably, although not as bad as before.  ... not sure if this has anything to do with the fact that my set has a 6-disk CD changer",0
this_junk_died_and_erased_100_images:poet/naturalist,0
"The is perhaps the lease durable item I have purchased in 40 years. It lights up just fine, and it is a reassuring led gold, but it refuses to do anything with my xd card. It worked just fine for 3-4 days, then erased about 100 photos, all of them irreplaceable. Cheap yes, but Cheap Junk.",0
doesn't_pass_the_test_of_time:,0
"Great looking keyboard. Unfortunately all it takes is one minor spill and the keyboard is destroyed. That includes cleaning. And don't think you are ever going to take it apart and dry it. The keyboard self destructs after you have the, count them, 10s and 10s of screws.",0
"I called their customer support. They weren't like DELL, nobody is that bad, but their resolution was to buy a new one from them for 50% off their retail price. shipping was extra. So you save maybe $10 off street prices.",0
All-in-all they are no longer the good company they were in the past. They need competition. So I'm pulling out my old logitech from retirement. Too bad they don't make those old keyboards anylonger,0
"I ordered this item after reading the positive reviews here. BIG MISTAKE. Upon setting everything up, it all worked great for about two hours... then the dreaded ""UNPLUG/PROTECT"" screen came up. Now it won't turn on but for a few moments before returning to protect mode. (and no, it's not a short in the wires or overheating... it protects even when stone cold, and with no speakers plugged in) I called sony and they say it is a short in the box. So now my two options are to unhook everything, repack EXACTLY the way it came to me and reship back to the online store I bought it from (with enormous hastle and expense) or take the receiver in to a sony authorized service center (which happens to be across town, and only open monday-friday, 9-5pm. So much for being convenient). This thing is brand new and already needs repairs!!",0
"On top of that, even out of the box, NONE of the video inputs worked. Audio was fine, but video was dead as a doornail, right from the start.",0
"And even on top of the fact that this machine CAME broken... it sucks even when it works right! The DVDs take forever to load, and it comes with HDMI out, but NO HDMI IN! So if you're an HDMI user, I hope you have multiple HDMI inputs on your television... one for your cable box, one for this crappy system.",0
"This is a piece of junk. For the love of god, don't waste your money",0
"Why would you want this item? Amazon is charging $50 MORE on this item than the 2nd Generation Shuffle! And, according to what I have read, THIS Shuffle isn't very derable. It doesn't even last a year! I don't know about you, but I'LL get a 2nd Generation Shuffle",0
"Died suddenly... repair impractical, lost my stuff",0
"One day it just stopped working. I got the dreaded ""orange and green flashing lights of death""... the contents of the File space were un-recoverable... and I ended up just pitching it after extensive attempts to revive it.",0
Apparently this is yet another one of the bad products that Apple likes to keep hush-hush,0
Unreliable.  Cute Design.  Bad Engineering.  Poor Quality Control,0
"My shuffle suffered the blinking green-orange lights so I took it into the Apple store. A salesman took 15 minutes to figure out that he couldn't do anything, and said I would have to sign up for a appointment at the ""Genius"" bar. At that appointment, the ""genius"" said he couldn't fix it, and because he said he didn't know anything about engineering he couldn't say whether the shuffle was not working because of a software or a hardware problem or both. Apparently being an Apple ""genius"" doesn't involve understanding how things work, though it does appear to require having a trendy haircut. The 'genius"" then offered a $10 discount on the purchase of a new shuffle - but couldn't answer the question of why anyone would want to waste money on such a poorly designed thing.",0
"Perhaps it should be retitled the ""idiot bar.",0
The extendable arm breaks very easily.  I had two of them and they both broke within the first month.  The company does have a 3 month warranty but you have to pay for shipping to send it back to them and I have been waiting over a month for my replacement.  Very poor product.  Do not buy,0
"I'm the consumer of SanDisk USB flash drives. I have used couple of sandisk flash drives (i.e. 512MB Mini, 256MB Mini) before I bought this product.",0
Performance wise this particular product is not doing good. It's taking long time to copy files from my computers. Even it's taking long time to delete files from this disk. So I returned to Amazon and looking for Mini products from SanDisk.,0
I doubt all the Micro products which is having capacity more than 512MB. Now I'm planning to buy 512MB or 1GB SanDisk Mini USB flash drive.  ,0
Better buy some good one than wasting your time on this product,0
These disks would not work with my Sony brand DVD writer. I have tried several other brands and so far everything works but Memorex.,0
"To back up my personal DVD collection I burned 200 discs.  100 on these Memorex DVD+R's, 100 on Philips DVD+R's.  EVERY Memorex had flaws during playback.  EVERY Philips was flawless.  I've been buying Memorex for years but I'll never buy Memorex again",0
Overall the recorder worked OK. A moderate inconvenience was that once in a while the recorded DVDs could not be finalized for unexplained reasons.,0
"However, that is irrelevant now. A few weeks ago, the unit stop working. I does not turn on at all. What a waist! It is out of warranty now",0
Short-lived machine--avoid this lemon,0
"We bought this machine just over a year ago (a year and two weeks, to be specific).  We had another very similar Panasonic DVD recorder (DMR-E55) in a different room and wanted to be able to record and watch DVD-RAMs on both.  For a long time, the ES10S recorder worked fine.  Recently, though, it has begun making noises when starting up and shutting down, and now it occasionally has problems reading the disks, ejecting them, and even playing them.  At first we thought this might be because we'd recorded over the DVD-RAMs so many times.  But today we tested one of them in the other machine, which has never made any similar noises, and the E55 had no problems with it.  Needless to say, we're not happy that the ES10S seems to be dying, especially since the 1-year warranty just ended.  If you buy or own this machine, follow up on any strange noises as soon as you hear them if you're within the warranty period, because the noises and problems just get worse.  Panasonic is usually a reliable brand, one we've used for many years, but this machine seems to be a lemon.  We're actually going to write to Panasonic about it--I'll try to post again with the results.",0
"This is a follow-up review to the one above, which I wrote on June 17. I wrote to Panasonic after my machine had stopped working just after the warranty ended. They sent me a nice letter authorizing a free repair, including labor, of the machine at one of three places they listed. The places were all within a half-hour drive of my home. After doing some research, I chose one and brought in the machine. They fixed it by replacing ""the entire internal mechanism"" (I don't know what that means). We got the machine back from the repair shop near the end of July; it's now the beginning of November. The fixed machine worked fine for a while, but in the past few weeks, we've been hearing the same old noises that were the beginning of the end for it before. I'm going to try writing to Panasonic again and asking for a refund, because this machine really seems to have something fundamentally wrong with it. It's still working, but I know from the last time with these noises and efforts to read the disks that soon it won't. Avoid this machine. Again, the previous Panasonic model (DMR-E55) we bought hasn't had any of these difficulties and continues to work great. We're still big Panasonic fans, but this particular model is a lemon.",0
"I would only recommend this product if you need something that only lasts six months.  There is a reason the warranty is only 90 days.  The performance (sound quality) steadily declines over time.  The ihome worked great when it was new, but it won't play songs from the ipod anymore, and the radio is a static box",0
iHome is a disappointment,0
"So when I first got the iHome for Christmas, I loved it. Well, I loved it in spite of the glaring bright light, that even at its lowest setting has to be blocked for me to get to sleep. However, after awhile the iHome will not register my iPods existence at all. Today I was able to enjoy thirty seconds of a song before it fell into disgrace again. I would not recommend this product if you want something that lasts. This device has become nothing more than a nuisance that won't even pick up radio stations. So, the alarm can only be set to a vaguely annoying beep when these functions are disabled. Useless",0
too_bright!__not_for_light_sleepers!,0
"We have had ours for almost a year - it still works great, but there is one big problem - the display is a white/violet bright light.  Great for visibility of the clock when you need it, but unfortunately, even when it's on the lowest setting, it lights up our whole room!  My husband sleeps through it fine, but I need a dark room to fall asleep and I always have to throw a sweater or towel over it.  We finally gave it up and switched back to our old clock radio",0
"Great Features, Unreliable Connections",0
</title>,0
I like the features.  I'm satisfied with the sound.  The user interface could be more intuitive.,0
KILLS COMPUTER / UN-STOPPABLE SHRIEK ALARM  ,0
"HOWEVER, my overriding complaint is that the docking port (as many other reviewers have mentioned) is not reliable.  The connection is poorly constructed, so just walking by the table on which it sits is often enough to make it think the iPod isn't there any more.  If they could fix this quality problem, it would be well worth the $100, but since it is very hard to get it to recognize the connection reliably you just can't justify it at any price",0
"I mistakenly believed the hype that this thing would PROTECT my computer from BEING KILLED, but instead, this thing has KILLED my computer FOR THE SECOND TIME IN 4 DAYS, EMITTING AN UN-STOPPABLE(i.e., CAN'T TURN THE FEATURE OFF) SHRIEK ALARM. How do smart, talented people idiotically convince themselves that a home product should have an ear-piercing shriek-alarm that can't be defeated / silenced?",0
"In addition to doing far, far more damage than it can ever prevent, ask yourself -- do you want this un-stoppable ear-piercing shriek alarm going off in your house at 2a.m.? I BOUGHT ONE APC PRODUCT, AND SO FAR, THEY'RE 100% DEFECTIVE AND 100% DELITERIOUS TO THE USE OF MY COMPUTER & IT'S A MATTER OF TIME BEFORE IT'S DELITERIOUS TO MY SLEEP.",0
Let's be honest.,0
This product ain't cheap. It's not something you can just throw away if it decides to stop working.,0
"I bought mine at cpenusa.com. Delivery was great, only took them a couple of days. However, my c-pen cable was damaged. The connector to the c-pen was, for some reason, cut in half. Without it, you can't recharge or connect the c-pen to the pc.",0
I called their main office all the way in Sweden during the office hours. NO RESPONSE. I sent three e-mails to cpenusa. NO RESPONSE.,0
"I don't care if the product itself is great(I'll never know now, will I..). If you're unable to receive support when you need 'em, you're screwed.",0
"If you're just interested in electronic equipments, just want to try things out and don't really care if you're on your own, go ahead and try it. Let me know how this thing really is. Otherwise, buy a product that you can trust on with respect to after-sales support",0
did not get it in the mail yet,0
I have been charged however I did not get a copy of the policy to date.,0
"I bought this item like 2 months ago, and now it's broken. I'm sooo frustrated.",0
I 'd not recommend buying this item,0
"Great for a while, and then not so good",0
"This was a great mouse for about the first year I owned. After one year is when all of the problems started.  The mouse now loses connection sproadically and sometimes it doesn't want to connect at all.  I have changed the battery quite a few times and that doesn't seem to help.  It is very tempremental, and I have now given up and am shopping for a replacement.",0
"So, a word to the wise - in my experience the mouse will work great for a while, just be prepared to replace it in a year or so",0
Good system - one huge flaw,0
"This is a good product - sounds great, gets good battery life, everything you'd hope for in an iPod dock.  But it has one major flaw.  The iPod docking port is really flimsy, and has no structural support aside from the actual electronics themselves.  After a little bit of use, the connection between the iPod and the dock deteriorated to the point that the volume fluctuated up and down, and sometimes the sound cuts out all together.",0
"If they added some kind of simple support so that bumping the iPod wouldn't stress the electronics, I'd give this thing 5 stars.  But without that, it simply breaks quickly, and no longer performs its only job - to sound good.",0
"This is a poorly designed remote. I have six devices connected to my HD television set. The software depends on the user assigning positions to the various inputs to the TV and, in my case, routinely activated the wrong device when I used the remote. I purchased a Logistics Harmony remote and it works perfectly. At this point the only thing that I use the remote for is to remotely turn on my satellite receiver at a certain time during the day to record to Replay TV (which cannot turn the TV on and off).",0
"With a full charge it does not last more than 10min, could not take more than more 15 pics in my camera Canon Pro1. The original battery works well more than 250 pics on each charge. Initially I thought this problem was because it was new battery but after several cycles it does not work at all. I'll try to get a refund and check their customer service too",0
I was suppose to write to you from the weekend.,0
"My two rear speakers just stop working, and also my",0
"remote control. I have replace the batteries, but still",0
does not work.,0
I don't have any other rear speakers to try on the system.,0
Pleasy me what to do.,0
Thank you,0
Check compatibility with writer BEFORE buying media!,0
One out of every 4 discs would fail on me when I'd burn to this media at 4x. Slowing down the burn to 2x didn't help either! I own a Sony DRU500A with the latest firmware. Memorex isn't on their compatibility list. Lesson learned: check the compatibility list BEFORE buying,0
"I've got a LITE-ON DVDRW SOHW-1673S burner (Revision JS02) in my fast G4 Mac running OS X Tiger and burning with Toast Titanium 7. Although my burner is nominally 16X-capable, it only burns at about 6X in my setup, probably due to the slow (ATA 33) bus it's on.",0
"   I've used a number of different brands of 8X and 16X disks, both +R and -R, and have had a verification failure rate of less than 2% -- so few, in fact, that I often don't bother verifying video DVD's anymore when burning TDK or Maxell discs. (I always verify data DVD's, since errors in those are not ignorable.) But with Memorex, I've gotten about 20% failures, including a couple of aborted burns! In one case, the disc had a blank band between two burned ones!",0
"   The Memorex discs I'm referring to have Manufacturer ID ""CMC MAG, AM3"". According to videohelp.com, these are sold under at least 7 different brand names. The reviews there are rather mixed, which is not IMHO good enough!",0
"   I have not, BTW, have had any problems with the Memorex DVD+R discs I've tried. But I stopped using them because one of my players won't recognize the +R format",0
great product if I could use it,0
I did the research on this product and it was one of the best. I don't know that to be true due to the fact that the software that they sent me was a demo version that was outdated for use. I have to buy another software package to opperate the product that had stated in the description that the software was included. One if not the only reason I had purchased it. I e-mailed tiger.com and received no reply. If your going to sell something false advertisement is not the way,0
This model was intended as a replacement for my not-very-old and yet quite functional Panasonic PM-series stereo.  This is the kind of thing that happens when you browse Amazon while drunk late at night.  ,0
"Unfortunately, with the exception of a very slight advantage in audio quality, the Sony is in all respects inferior; ergonomics, appearance, and above all, FM reception, which is laughably poor.  Do not buy this stereo if you expect a quality receiver.  Hiss abounds, several local stations I heard previously are now unreachable, and to top it off, Sony has stuck with their time-honored habit of using proprietary connectors, so when I went to plug in an after-market antenna to get better reception, I found a weird little plug that I hadn't noticed when I put the damned thing together.  Grrr.  So now I'm going to sell this thing and buy a nice new Panasonic with the proceeds.  Death to Sony",0
Not Very Durable. Will need battery changes,0
"I have owned five of these UPS units over the past four years. I purchased three for my Mac and PC at home. Then I had to purchase two replacements for units that simply quit. Currently only ONE still works! I have very infrequent power outages, perhaps three in the past four years. These units work well to allow you to save your work and shut down. My G5 mac was so power hungry that I had to use one for the computer and another for the 23 inch LCD.  I can't comment on other UPS brands such as Belkin,  but I have seen many competing brands on the web and at the computer stores. There seen to be quite a few dealers selling refurbished APC products but this may be a reflection of APC's popularity rather than the poor reliability of their brand. My experience over the past four years has been mixed. These are not inexpensive units and you have to decide how precious your data becomes. If you really fear the loss of data during a blackout then the answer is clear. I chose to switch to high quality surge suppressors and never work during potential storms. Many users do not have that flexibility so a UPS is essential insurance. The units I puchased were identical and only one unit is still operational after four years. I can accept the need to replace the battery every one to two years; three of the batteries failed and alarms beeped until I bought new batteries. Prices vary from $15 to $50 depending on the vendor. Battery life depends on many factors so I don't begrudge APC for wear and tear on the battery but to have 4 out of 5 units simply stop working is unacceptable. I bought APC branded batteries and can't explain why the recurrent failures. I'm frustated with my APC products but it may be a problem with this model. Just beware of the hidden costs of battery replacement when purchasing an UPS",0
"While the silicon used in the construction of the sleeve is very nice (feels grippy but not sticky if you know what I mean), some of the features are just wrong.  For instance, the opening for the hold switch on top was apparently cut wrong and does not line up with the switch at all - requiring you to have to push the cover around so you can flip the hold on or off.  Also, for whatever reason, the edge of the sleeve is right at the headphone jack which causes it to be somewhat difficult to keep some headphones seated during use (the sleeve can work its way in and pop the jack out).  ",0
"The armband is satisfactory at best - it's just a standard, no frills",0
"I was tempted by the cheap price and got myself a 10 pack. They are rated at 2000 mAh, but run out of juice after the digital camera has shot maybe 5 frames. My 2 year old Panasonic 1600 mAh in contrast can run the same camera for over a 100 shots. I tried these batteries in my MP3 player - and even there, it won't supply enough juice after an hr worth of playback. It is not that the battery does not hold any charge - that it has. But it just does not supply the peak current required by most digital devices. It seems to be all right for use in a flashlight. A set of batteries that will not power a camera will power a flashlight (a bit dimly) for hours (yeah - I tested it). For the test, I had  charged the panasonics and the lenmars for the same duration (it is not a charger issue).",0
I plan to complain to the state consumer affairs department regarding this brand and hope action is taken against shady products which are nothing but rip-offs.,0
"One last tip - nowadays, the best NiMH batteries are made by Sanyo. It is better to pay 2 - 4 times for them than for a Lenmar. Trust me",0
This product is not for the heavy handed,0
"after 2 weeks of use one of the slots was non functional because spring leaf to hold the card against the contacts some how managed to get bent into the path of the card, and seeing that the slot is for a flash card it is almost impossible to get any tool to fit to do any 'repairs'.",0
on the bright side it did work with the stated flash types,0
This GPS comes with US map on the SD card and Canada map on the included CD but never the twain shall meet.,0
By car I'm a few hours from Canada and several days from the eastern US but I can't swap out the faraway eastern US part of the map on the TomTom Go 300 for a nearby Canadian map.  It's either all Canada or all contiguous US.  This is a major functional flaw if you live near the US/Canada border or live further away and like to take cross-border trips.,0
"Oh, and if you do decide to swap out the US map, be sure to save it on your computer first - TomTom doesn't bother to provide a backup on the CD so if you don't first make your own backup before changing to the Canadian map you can't later get the US map back",0
"Good potential, but nasty",0
"The Tomtom has great features.  But I returned mine.  First, the maps are very dated.  This makes it iffy at best.  It has terrific potential, if it worked.  You can use a PDA stylus on the map sitting at home outside on batteries to plan a trip.  It's amazing.  But I wanted to plan a 600 mile trip myself using it's internal maps and waypoints.  But I tried a local test first.  I used roads as waypoints, main roads.  This way I can force the Tomtom to use MY routes.  I did not like it's choices, since it is a dated map database.  I set up a local route, and started to follow it.  It took me to the first road/waypoint no problem.  But it would not go past the first waypoint.  I would go down the road (first waypoint) then it would tell me to take a u turn!.  I did.  Then it said take another u turn.  It had me going in circles.  Perhaps it's not made to use roads as waypoints, but all indications it gave were that it would.  The manual was no help.  Support was no help.  So it went back.  I have ordered a Garmin i2.  Hope this is ok.  I have taken the same trip from SE FL USA to SC USA with a Garmin C330.  The Garmin has maps that you cannot update, but got me to my destination no problem.",0
I don't recommend this TomTom.  Do research.  Go to manufactures websites and look at unit manuals.,0
"i have so for used inav iguidance,mapopolis,navigon navigator 5 and The Blue Logger & Street Atlas USA .out of all these The Blue Logger & Street Atlas USA is the worst and inav iguidance 2.1.1 is the best  .blue logger gps hardware is good but v impractical to use bcuz of its strange onoff button....",0
i will not recommend it to anyone....simply waste of time and mone,0
This is a complete waste of money for a number of reasons.,0
